ticker,count,score
WPF.WS,0,0
TGODF,0,0
SLTN,0,0
BKYT,0,0
EADSY,0,0
UAN,0,0
BWOFY,0,0
MKCOF,0,0
DTREF,0,0
LIFS,0,0
TRDX,0,0
SPBO,0,0
DJCB,0,0
AEOJF,0,0
ITNM,0,0
CHJI,0,0
MOTUY,0,0
NEXJF,0,0
SRWDF,0,0
PSTRQ,0,0
TPTX,0,0
KSPN,0,0
TRKCF,0,0
FLMB,0,0
KRON,0,0
JNBYF,0,0
SFBS,0,0
CALRF,0,0
BTCY,0,0
FAD,0,0
AIDG,0,0
SCHJ,0,0
AFT,0,0
FNRN,0,0
HFRO,0,0
EIDO,0,0
CCAN,0,0
CBRE,0,0
AONE.U,0,0
TKPTF,0,0
BKLN,0,0
ERELY,0,0
HFGVF,0,0
CBMJ,0,0
TINLY,0,0
TSCC,0,0
LFCAF,0,0
WTII,0,0
JNDOF,0,0
ENRFF,0,0
WH,0,0
CMGO,0,0
LGTHF,0,0
NBH,0,0
CYBXF,0,0
FOLGF,0,0
VUME,0,0
KYZN,0,0
WKEY,0,0
CRKN,0,0
RNVAW,0,0
VRDN,0,0
HEES,0,0
APYP,0,0
TORIF,0,0
GBBYF,0,0
DSVTF,0,0
WIRX,0,0
CANSF,0,0
PCLI,0,0
URBDF,0,0
CLEU,0,0
SNTX,0,0
ALUS.WS,0,0
CMOXF,0,0
CBAY,0,0
GRAMF,0,0
BITGY,0,0
MNVWF,0,0
HUIHY,0,0
FDUSG,0,0
MTD,0,0
VIOO,0,0
CTLT,0,0
SDVI,0,0
CJEWF,0,0
CRWS,0,0
BWBA,0,0
GRMN,0,0
SSPKU,0,0
DKL,0,0
SSSAF,0,0
ALTY,0,0
TNISF,0,0
FREWF,0,0
DBTX,0,0
NHI,0,0
PMNXF,0,0
NNRHF,0,0
XLRE,0,0
ANH.PRA,0,0
WWSG,0,0
VLMGF,0,0
OCUP,0,0
MPVR,0,0
RGLXY,0,0
BBTVF,0,0
TREB,0,0
BOAC.WS,0,0
NPNZF,0,0
LGFRY,0,0
KNMOF,0,0
STLA,0,0
HYT,0,0
TYTMY,0,0
ASHR,0,0
ETFDF,0,0
DBIN,0,0
HZNFF,0,0
TCGGY,0,0
IHRTB,0,0
SARSF,0,0
WINR,0,0
MTWTF,0,0
LDSCY,0,0
EWJV,0,0
HPCRF,0,0
PSB.PRZ,0,0
EEV,0,0
CNDGF,0,0
BRTX,0,0
GSCE,0,0
SABNW,0,0
IAU,0,0
BKIE,0,0
MUPQF,0,0
CWT,0,0
HSY,0,0
IMRSQ,0,0
MCOIF,0,0
BSTG,0,0
CAJSW,0,0
SCVX.U,0,0
FZRO,0,0
UST,0,0
CFII,0,0
OSUKF,0,0
LXGTF,0,0
CNSWF,0,0
XENE,0,0
PEGA,0,0
MCAP,0,0
BANF,0,0
FLYT,0,0
IPKW,0,0
NZF,0,0
BBDC,0,0
NCBDY,0,0
ANEW,0,0
ACCLL,0,0
VSST,0,0
PSIX,0,0
IMEXF,0,0
CRAK,0,0
ICOL,0,0
ORGS,0,0
DOYU,0,0
LBWR,0,0
BWLKF,0,0
BWOWF,0,0
CHIS,0,0
RSHTF,0,0
SSVFF,0,0
FFWM,0,0
PECGF,0,0
GVSI,0,0
AVFP,0,0
TME,0,0
JPHLF,0,0
AIABF,0,0
CPRT,0,0
TRIB,0,0
SGSUF,0,0
KSA,0,0
SAYC,0,0
ZOPLY,0,0
NHIC,0,0
CPLT,0,0
SHOFF,0,0
ORGH,0,0
PLPKF,0,0
CRARF,0,0
STT,0,0
SCNQY,0,0
SPIP,0,0
MSET,0,0
AUSTF,0,0
EEENF,0,0
PRE.PRG,0,0
KDDIF,0,0
IVSXF,0,0
ATPHF,0,0
HTPRF,0,0
TAATF,0,0
VCV,0,0
TFIV,0,0
CIEZF,0,0
QLI,0,0
SUCEF,0,0
ANIX,0,0
LEAP.U,0,0
WNCNY,0,0
APAFF,0,0
AGGX,0,0
ZEXIT,0,0
FEDOF,0,0
EZTD,0,0
TDTRF,0,0
RGOZF,0,0
DMCD,0,0
MUKCF,0,0
WTXR,0,0
TRIL,0,0
DIFTY,0,0
PNI,0,0
RWO,0,0
TVCE,0,0
FPWM,0,0
FPAC,0,0
RCPHF,0,0
SBE.U,0,0
EIG,0,0
SMPFF,0,0
CBDC,0,0
HOLUW,0,0
MARUF,0,0
BGT,0,0
UHGSF,0,0
RZV,0,0
ROBOF,0,0
PPRUF,0,0
CMTX,0,0
TANNL,0,0
WSIOF,0,0
CHYHY,0,0
GLMGF,0,0
ENMI,0,0
ATLDF,0,0
NTETF,0,0
FGNA.WS,0,0
FLC,0,0
SUSA,0,0
OSCMY,0,0
CDXI,0,0
MSPC,0,0
HMTC,0,0
NBY,0,0
PSSR,0,0
CIX,0,0
AXMIF,0,0
KTHUF,0,0
DWAT,0,0
BBAVF,0,0
IPMG,0,0
BLRS,0,0
CGROU,0,0
EICAF,0,0
CBTG,0,0
THMAU,0,0
ARUXF,0,0
PMOZ,0,0
GSST,0,0
IIIN,0,0
FJHL,0,0
DCMYY,0,0
MYOV,0,0
VSEC,0,0
MRAM,0,0
UIVM,0,0
HIBRF,0,0
CMPY,0,0
ENIC,0,0
SBMJF,0,0
COVAU,0,0
NVMLF,0,0
EPRJF,0,0
HTCMY,0,0
LVMUY,0,0
CGRW,0,0
RAMMF,0,0
DXJJF,0,0
VVPR,0,0
MRTTF,0,0
FVD,0,0
ETH,0,0
PTEST.Y,0,0
ENDRF,0,0
EWCO,0,0
SRAWY,0,0
CBFC,0,0
MJDLF,0,0
MYGG,0,0
BBBXF,0,0
FFGI,0,0
NRIM,0,0
ATBYF,0,0
ITSXF,0,0
NDBKY,0,0
LXLLF,0,0
ZLDPF,0,0
SBAGY,0,0
PUSOF,0,0
CANX,0,0
SLDGF,0,0
GUYGF,0,0
AAAIF,0,0
NVTA,0,0
JPIZF,0,0
ISWH,0,0
HEOFF,0,0
SPPP,0,0
KMHLF,0,0
LOVV,0,0
ISVSF,0,0
DPBE,0,0
NOEC,0,0
CWVWF,0,0
IVVPF,0,0
HNRG,0,0
MUH,0,0
DKILY,0,0
EYGNF,0,0
BNMDF,0,0
RLHCY,0,0
YLDGY,0,0
AETUF,0,0
HSIC,0,0
CALX,0,0
BRLGF,0,0
TTRKF,0,0
IQWLF,0,0
RWL,0,0
OAK.PRA,0,0
AVEVF,0,0
ARGYF,0,0
GXSBF,0,0
TTAZF,0,0
ESTC,0,0
TKFNF,0,0
NES,0,0
SKVI,0,0
GBHL,0,0
RZZN,0,0
HIO,0,0
CREXW,0,0
MTN,0,0
IXUS,0,0
MMT,0,0
ZG,0,0
MCY,0,0
WMGTF,0,0
SJ,0,0
KGMEF,0,0
KGET,0,0
NGM,0,0
CACI,0,0
ZAAG,0,0
SLCT,0,0
BSRSF,0,0
VCEX,0,0
HKTVY,0,0
PIOE,0,0
TPTW,0,0
PDNLA,0,0
CEN,0,0
HST,0,0
BOIRF,0,0
XRXH,0,0
NSMCF,0,0
PNBK,0,0
HLAN,0,0
CYB,0,0
IAA,0,0
DIDAY,0,0
IPOF.WS,0,0
AGPPF,0,0
CXP,0,0
AOGC,0,0
BRMLL,0,0
FLQD,0,0
JJU,0,0
KMI,0,0
THCT,0,0
BSEFY,0,0
JZCLF,0,0
HLSPF,0,0
ETY,0,0
UPW,0,0
ARTNB,0,0
MPTYY,0,0
SETO,0,0
SHCC,0,0
IIVI,0,0
PACO,0,0
TRUHF,0,0
GPHOF,0,0
MGFRF,0,0
THSGY,0,0
KRMMF,0,0
TCGN,0,0
NTRS,0,0
TOSCF,0,0
SCGRF,0,0
SNLN,0,0
UTHR,0,0
HIRRF,0,0
LPGDF,0,0
ORGJF,0,0
HHBHF,0,0
SKCZF,0,0
NVQ,0,0
RDFI,0,0
TLIS,0,0
FFHG,0,0
GLKIF,0,0
ADAD,0,0
VEEV,0,0
FSLF,0,0
DWHHF,0,0
BVHMY,0,0
FLGZY,0,0
PSFF,0,0
ESNG,0,0
RNGR,0,0
USNA,0,0
FBOHY,0,0
APXT,0,0
ACKIT,0,0
NXTBF,0,0
MAGOY,0,0
SCVUF,0,0
KOGL,0,0
SVRA,0,0
VNLEF,0,0
THLT,0,0
CNSC,0,0
FTI,0,0
HTSC,0,0
NLBS,0,0
TOKXF,0,0
VINS,0,0
RNDB,0,0
DEUIF,0,0
GYRRF,0,0
APPB,0,0
LCTSF,0,0
AAAU,0,0
TFZI,0,0
KWEMF,0,0
MARUY,0,0
BMBL,0,0
TVETF,0,0
INDL,0,0
SNR,0,0
TKSHF,0,0
GPMT,0,0
PANDY,0,0
PBCBF,0,0
SSGRF,0,0
CMTOY,0,0
MGJNF,0,0
VITFF,0,0
KGFHY,0,0
EQC.PRD,0,0
PLTXF,0,0
ASFZ,0,0
MBKL,0,0
TUWOY,0,0
PTOS,0,0
RVT,0,0
KKPNF,0,0
BHGCF,0,0
IRBL,0,0
MEQYF,0,0
CHPXF,0,0
NTB,0,0
KMLXF,0,0
KHTRF,0,0
ISHG,0,0
CBGPF,0,0
FDIS,0,0
ZGNX,0,0
VPAHF,0,0
ARTZF,0,0
MPAA,0,0
SOMC,0,0
CKH,0,0
EBRPF,0,0
SNWAF,0,0
PMVC.U,0,0
PSMC,0,0
THCAW,0,0
BPOSF,0,0
CNTUF,0,0
NUSMF,0,0
EZIDF,0,0
SUVZ,0,0
KXINW,0,0
BLPFF,0,0
NXGWF,0,0
PGZ,0,0
PLOW,0,0
THPHF,0,0
DYN,0,0
ELIXF,0,0
GDDY,0,0
GXG,0,0
USRT,0,0
PPAAY,0,0
NTUS,0,0
FDIT,0,0
PZRXQ,0,0
JPM.PRG,0,0
YOJEF,0,0
VEMLF,0,0
TGP.PRA,0,0
AOHLF,0,0
KOLD,0,0
MINOF,0,0
CNNM,0,0
CHGG,0,0
KOLR,0,0
DWDZF,0,0
WMMVF,0,0
BKMNF,0,0
MCO,0,0
MFA,0,0
XLISF,0,0
BGRDF,0,0
TPFDF,0,0
ELALY,0,0
RPAR,0,0
MOV,0,0
LIVN,0,0
IKMA,0,0
CFACW,0,0
SPLP,0,0
DBD,0,0
SSET,0,0
CCGY,0,0
FBND,0,0
GDEN,0,0
COBJF,0,0
RLXXF,0,0
IBTX,0,0
QKLS,0,0
JOEY,0,0
EFF,0,0
OQLGF,0,0
WPRT,0,0
TLND,0,0
AEDFF,0,0
HOVNP,0,0
OPI,0,0
FEXXF,0,0
MCRT,0,0
RSTAY,0,0
BRG.PRD,0,0
GLVHF,0,0
YMAIF,0,0
VISL,0,0
BNNNF,0,0
DPSI,0,0
WISM,0,0
SBGSF,0,0
TXRH,0,0
ASKH,0,0
NSGCF,0,0
DOLLF,0,0
BIV,0,0
GMRE.PRA,0,0
NOCSF,0,0
NMZ,0,0
APGB.U,0,0
HGRVF,0,0
PSA.PRG,0,0
RCDTF,0,0
AMRC,0,0
RASP,0,0
HTHT,0,0
EXXRF,0,0
IESCF,0,0
BBL,0,0
HAHRF,0,0
AMTCQ,0,0
SSUMF,0,0
WLLSF,0,0
DXJS,0,0
WBRBF,0,0
FSS,0,0
WRPSF,0,0
SYPR,0,0
DDDA,0,0
GLNV,0,0
VIDA,0,0
KKMSF,0,0
COLIU,0,0
JRONF,0,0
SCHV,0,0
DGRS,0,0
PNTZF,0,0
ZKBHF,0,0
VIAO,0,0
CHBKF,0,0
AMBFF,0,0
CTEK,0,0
SHRMF,0,0
GVBT,0,0
GLRY,0,0
OPY,0,0
CBB,0,0
ARPPF,0,0
DSACW,0,0
IIAC.WS,0,0
JRDN,0,0
RHILF,0,0
MZKR,0,0
MLPX,0,0
SKT,0,0
AIRI,0,0
SLLN,0,0
DCP.PRC,0,0
AFIB,0,0
USWS,0,0
IMCUF,0,0
MNPR,0,0
SSSGY,0,0
CYZN,0,0
JGCCY,0,0
CSR.PRC,0,0
MEIUY,0,0
HWKMF,0,0
SPOI,0,0
MS.PRI,0,0
ACIU,0,0
RUNI,0,0
FBSFF,0,0
DBO,0,0
SHEZF,0,0
YJ,0,0
BMMWF,0,0
ALUS,0,0
LFTR,0,0
NNFC,0,0
ASGSY,0,0
ETOLF,0,0
PCASF,0,0
PUMSY,0,0
BSEG,0,0
AGRRU,0,0
FTXL,0,0
AMHC,0,0
BUSE,0,0
QTS,0,0
PACC,0,0
SGTB,0,0
RXN,0,0
BIZLF,0,0
FSBH,0,0
CMTRY,0,0
ATCX,0,0
ALV,0,0
NYMTM,0,0
GRIL,0,0
AMPH,0,0
CGOL,0,0
CGEI,0,0
PJUL,0,0
HPTN,0,0
KIM.PRL,0,0
ISG,0,0
ZTMUF,0,0
BOH,0,0
LRCFF,0,0
ENPRF,0,0
SLVDF,0,0
MDIBY,0,0
FDMSF,0,0
ACIC.WS,0,0
IDEXF,0,0
FBBPF,0,0
TRCLF,0,0
VOYA,0,0
SBLUY,0,0
NYCBpU,0,0
IDKOY,0,0
ASMXF,0,0
RAAS,0,0
CWSFF,0,0
ASLEF,0,0
WTNW,0,0
JHMF,0,0
VVCIF,0,0
WFRSF,0,0
ACPGF,0,0
EKIVY,0,0
IHSZF,0,0
DLPX,0,0
VLUE,0,0
MIXT,0,0
TYABY,0,0
MIG,0,0
NINK,0,0
SPSTY,0,0
HMTXF,0,0
SAPMF,0,0
MMNNF,0,0
GWWTF,0,0
PCEF,0,0
WAYN,0,0
NGELF,0,0
UAA,0,0
CREVF,0,0
TTMTF,0,0
EBAYL,0,0
FULTP,0,0
RDHL,0,0
AFTLF,0,0
CPWHF,0,0
PCSA,0,0
SPXC,0,0
ELMA,0,0
COLTF,0,0
APSG.U,0,0
SRPIF,0,0
SPKTF,0,0
ISHJF,0,0
SOHOF,0,0
LGYV,0,0
FNRC,0,0
SNCHY,0,0
AMNC,0,0
TVE,0,0
FNB.PRE,0,0
CVSGF,0,0
CTO,0,0
NTGSF,0,0
ACU,0,0
MZA,0,0
NWAU,0,0
PGTRF,0,0
COF.PRG,0,0
FWONK,0,0
PSYTF,0,0
FFMGF,0,0
DAGXF,0,0
QABSY,0,0
MGLDF,0,0
ATVVF,0,0
MNKKQ,0,0
OTRKP,0,0
RFXRF,0,0
NSMG,0,0
FGEB,0,0
XERS,0,0
HCDI,0,0
NRRSF,0,0
BBRW,0,0
BSDE,0,0
MTHRF,0,0
AWGL,0,0
TCRR,0,0
HMOP,0,0
SNGY,0,0
EMYB,0,0
ARMP,0,0
BITKF,0,0
BWL.A,0,0
MRPT,0,0
KGLDF,0,0
GBIM,0,0
PMGMU,0,0
ELKMF,0,0
MSON,0,0
CAMT,0,0
EZEN,0,0
MIE,0,0
THRA,0,0
CCX,0,0
DNKLY,0,0
TRSFF,0,0
ARHCF,0,0
YGTFF,0,0
SGRZ,0,0
ELALF,0,0
OCTZ,0,0
SPMTF,0,0
BBAVY,0,0
MLPKF,0,0
BJUN,0,0
HKCVF,0,0
SMED,0,0
GNTX,0,0
FNGU,0,0
UWHR,0,0
PXH,0,0
CLAVF,0,0
MKTDF,0,0
CUCSF,0,0
WEWA,0,0
PXLW,0,0
HGPI,0,0
FLUD,0,0
KITL,0,0
MGMGF,0,0
SBG.U,0,0
XRAY,0,0
GJH,0,0
AKKVF,0,0
ARGQ,0,0
SPXV,0,0
RDS.A,0,0
KBPH,0,0
CUSPY,0,0
MCCLF,0,0
EWA,0,0
DDLS,0,0
CPYYF,0,0
PMMLY,0,0
LUCRF,0,0
ATCO.PRH,0,0
TVLMF,0,0
WHITY,0,0
VSH,0,0
FMC,0,0
HBAN,0,0
NCNO,0,0
GLAPF,0,0
CYBQF,0,0
KT,0,0
STAU,0,0
SSTRF,0,0
TAICF,0,0
FAUS,0,0
VERI,0,0
REKR,0,0
AZBCF,0,0
CEBTF,0,0
FNHM,0,0
CREX,0,0
CVST,0,0
BMGP,0,0
DNLMY,0,0
BLE,0,0
SRBEF,0,0
RMO.WS,0,0
PLUNF,0,0
RDCM,0,0
OPBK,0,0
LWLW,0,0
ISXPF,0,0
ELEEF,0,0
WZHUF,0,0
IBDO,0,0
BTU,0,0
GSIH,0,0
CWQXY,0,0
IJJP,0,0
JADSF,0,0
CENEF,0,0
WCLD,0,0
PTICU,0,0
ISUN,0,0
CMEIF,0,0
STRT,0,0
PKO,0,0
SHMZF,0,0
PCHIY,0,0
FTXD,0,0
IGUEF,0,0
DXPE,0,0
GASE,0,0
NAJSF,0,0
HBGRY,0,0
WANSF,0,0
PRXM,0,0
ZGBR,0,0
PTCXF,0,0
TRPRY,0,0
ANSLY,0,0
IITOF,0,0
ENZC,0,0
CNNB,0,0
FRAK,0,0
CCM,0,0
PBMLF,0,0
OMHLF,0,0
NDAQ,0,0
TSBA,0,0
NWL,0,0
JFEEF,0,0
CHHHF,0,0
ARD,0,0
KOTMF,0,0
IWAL,0,0
TVTY,0,0
VVI,0,0
CSGH,0,0
JQUA,0,0
LMFA,0,0
AXO,0,0
PFD,0,0
HYMLF,0,0
HBNC,0,0
EVLI,0,0
EXDW,0,0
WFHY,0,0
HMMLF,0,0
MMU,0,0
MPV,0,0
HWGG,0,0
IPXHF,0,0
VGLT,0,0
GDMRF,0,0
TCYQY,0,0
ZBH,0,0
GRYN,0,0
TWCI,0,0
JPXGY,0,0
SYRVF,0,0
RTLLF,0,0
FFNW,0,0
CBULF,0,0
VGIT,0,0
EYEN,0,0
SBFFF,0,0
FSTJ,0,0
ARZGF,0,0
TGLO,0,0
OKIEY,0,0
AFLYY,0,0
HZOZF,0,0
DIUXF,0,0
PCIMF,0,0
KNCAF,0,0
LEMB,0,0
SQLV,0,0
XIACF,0,0
GALT,0,0
IPCFF,0,0
TSYI,0,0
RLTR,0,0
VPC,0,0
FRFHF,0,0
KWGBF,0,0
RNWHF,0,0
ENMHF,0,0
CHCX,0,0
LBSR,0,0
GTES,0,0
NSLSF,0,0
ELCO,0,0
EFGZF,0,0
HGYMF,0,0
VLYPO,0,0
MTOMF,0,0
CTT,0,0
MDAV,0,0
LIXT,0,0
CGLCF,0,0
KYMR,0,0
GPMTF,0,0
PTHIY,0,0
GIGM,0,0
TYCLF,0,0
RBMTF,0,0
TWND.U,0,0
WGIH,0,0
CLBS,0,0
SNNVF,0,0
UFI,0,0
MBFJF,0,0
MAHMF,0,0
CHK,0,0
GUKYF,0,0
IBDR,0,0
FITGF,0,0
FNVAF,0,0
STRO,0,0
EDOW,0,0
ONBPF,0,0
ENGGF,0,0
MIKP,0,0
SEBNF,0,0
SUIC,0,0
UNRIF,0,0
EDTK,0,0
PPOKF,0,0
TLKGY,0,0
RDSMY,0,0
AMCCF,0,0
GFKSY,0,0
TXHE,0,0
OZSC,0,0
IZOZF,0,0
BGPBF,0,0
ASYS,0,0
BRG,0,0
BSSMF,0,0
FTA,0,0
LNGPF,0,0
KUNUF,0,0
NSEO,0,0
PASMF,0,0
AVIJF,0,0
NBVG,0,0
IDINF,0,0
NPNTQ,0,0
CDEVF,0,0
DSJA,0,0
MYC,0,0
HKBNF,0,0
CPKF,0,0
NHLDW,0,0
JAUGF,0,0
GBXPF,0,0
EENC,0,0
VGLDF,0,0
PDEX,0,0
SSNEF,0,0
SNPMF,0,0
POETF,0,0
TPIF,0,0
ODRS,0,0
IINHF,0,0
WBS.PRF,0,0
SLS,0,0
FRGAP,0,0
TRYIF,0,0
AMCT,0,0
GHG,0,0
TUIFY,0,0
SNPHY,0,0
BRTHY,0,0
LBC,0,0
LSRCY,0,0
QCRH,0,0
CRCRF,0,0
SAII,0,0
ENGBF,0,0
LPX,0,0
FLKR,0,0
EDTXW,0,0
GBGPF,0,0
BAL,0,0
GRSV,0,0
AKTAF,0,0
GIFI,0,0
PTMSY,0,0
COPGF,0,0
RYDAF,0,0
DGCRF,0,0
ITMR,0,0
VANTF,0,0
KYCCF,0,0
CDELF,0,0
KYOCF,0,0
GRPS,0,0
STCN,0,0
XRTXF,0,0
RSMDF,0,0
TLTE,0,0
QLYS,0,0
BUFR,0,0
GUMIF,0,0
IISGF,0,0
HSFI,0,0
CTTPY,0,0
EKSN,0,0
CBGZF,0,0
GEF,0,0
IQV,0,0
VEGA,0,0
ADVM,0,0
HYPOF,0,0
MTVB,0,0
IFMDF,0,0
SBFG,0,0
TTNPW,0,0
SJRWF,0,0
PGAS,0,0
FNCIF,0,0
AGBAU,0,0
NIMU,0,0
SAXJY,0,0
SMSMY,0,0
GRRDF,0,0
BSDGF,0,0
BFC,0,0
ZI,0,0
CHVKF,0,0
LIZI,0,0
SCGHF,0,0
NPO,0,0
FHLB,0,0
MURXF,0,0
ROST,0,0
SMSSY,0,0
RXEI,0,0
ALVOF,0,0
STBFY,0,0
CDE,0,0
TSGTY,0,0
EUSHY,0,0
BORK,0,0
SCHE,0,0
HFWA,0,0
TSSI,0,0
PRTH,0,0
BXG,0,0
NHC,0,0
EOI,0,0
SYV,0,0
GLOP.PRB,0,0
HRIBF,0,0
CYPE,0,0
GAMR,0,0
RYLD,0,0
TKXHF,0,0
SEVM,0,0
PBDBY,0,0
GUOSF,0,0
WBHC,0,0
PRRY,0,0
GJST,0,0
YQ,0,0
PYDPF,0,0
PDN,0,0
CRIS,0,0
CLAS.U,0,0
DSM,0,0
VSGX,0,0
INCPF,0,0
KWPCF,0,0
HIGA.U,0,0
SUOXF,0,0
FKKFY,0,0
BECXF,0,0
BTSNY,0,0
ABBB,0,0
BADGA,0,0
MS.PRA,0,0
GORAF,0,0
UDIRF,0,0
FIDI,0,0
KSSRF,0,0
ASTE,0,0
MORF,0,0
YRAIF,0,0
HMI,0,0
SNIRF,0,0
PLFX,0,0
AFYG,0,0
RODN,0,0
CSYJF,0,0
ASOZY,0,0
JLMKF,0,0
MAYX,0,0
CROX,0,0
SRIOF,0,0
EQBM,0,0
MRWSF,0,0
IVAL,0,0
DVLU,0,0
HTPA.WS,0,0
IBTE,0,0
ROCAF,0,0
INNTW,0,0
SAVA,0,0
COOLW,0,0
ALTG.PRA,0,0
SNTE,0,0
SEPI,0,0
AOXY,0,0
TPTJY,0,0
CCCHF,0,0
OCFCP,0,0
ELLKY,0,0
CKX,0,0
LYL,0,0
PPX,0,0
SHO,0,0
EERGF,0,0
HHOLF,0,0
ELRRF,0,0
GYRO,0,0
TIGR,0,0
IRVDF,0,0
JSM,0,0
FAM,0,0
INOH,0,0
SMGRF,0,0
IDGC,0,0
FXCOF,0,0
AIF,0,0
BCC,0,0
BKEAY,0,0
ADDXF,0,0
RNOPF,0,0
PFFOF,0,0
HRSPY,0,0
CTAQU,0,0
AXLX,0,0
CACG,0,0
CNTTQ,0,0
LFT,0,0
CRESY,0,0
TGHI,0,0
ZLIOF,0,0
USIG,0,0
MLUXF,0,0
NBR,0,0
USLG,0,0
NRTSF,0,0
GEOVF,0,0
SCHM,0,0
ACTX,0,0
GRWC,0,0
ALTR,0,0
SNYYF,0,0
RSSV,0,0
RNBI,0,0
LVCA,0,0
LATNF,0,0
EFAX,0,0
OSAGY,0,0
POTRF,0,0
INVB,0,0
CALF,0,0
SRTS,0,0
EUSB,0,0
CGUIF,0,0
SPKOY,0,0
CHFLF,0,0
ILIAF,0,0
EBKDY,0,0
INKAU,0,0
FNGO,0,0
GDQMF,0,0
VRTB,0,0
CUBB,0,0
SPGZ,0,0
FNCTF,0,0
PLNBF,0,0
REZZF,0,0
OPXS,0,0
ELFIF,0,0
TNEHF,0,0
MMJFF,0,0
TDS,0,0
DOO,0,0
SOPV,0,0
ENBA,0,0
PBMFF,0,0
OBDCF,0,0
PERS,0,0
ECYWF,0,0
MNRO,0,0
BSPDF,0,0
DFHT,0,0
ATCLF,0,0
EVNVY,0,0
HAYN,0,0
ALRS,0,0
DUROF,0,0
NMRK,0,0
LSST,0,0
PPL,0,0
BMLLF,0,0
IPLY,0,0
ASB.PRE,0,0
NCTW,0,0
FLXI,0,0
ADERY,0,0
ZHOK,0,0
KSHTF,0,0
HLLGY,0,0
FNCB,0,0
DIZTF,0,0
GWTI,0,0
GWPRF,0,0
AXPT,0,0
UITB,0,0
SZYCF,0,0
VDMCY,0,0
VBIO,0,0
CATV,0,0
RSBSF,0,0
OPHLY,0,0
ANAC.U,0,0
SUNS,0,0
IIGD,0,0
ROVVF,0,0
CDEVY,0,0
AMIN,0,0
SRTY,0,0
MOYFF,0,0
GRLVF,0,0
DMXF,0,0
AEMD,0,0
SPYC,0,0
EPRT,0,0
ETER,0,0
CLNY.PRH,0,0
AJAX.WS,0,0
CBFV,0,0
OLVRF,0,0
JPM.PRD,0,0
IBTH,0,0
BELDF,0,0
AIDA,0,0
VNHLF,0,0
PRFZ,0,0
SGPLF,0,0
IDGBF,0,0
HYMOF,0,0
AVGR,0,0
THORF,0,0
WTSHF,0,0
RGEXF,0,0
CVLY,0,0
SURYY,0,0
SFT,0,0
HZON,0,0
BIDCF,0,0
XLV,0,0
HSTXF,0,0
THURF,0,0
UNOV,0,0
MTUM,0,0
GSPE,0,0
RAYT,0,0
PNRLY,0,0
BELFA,0,0
FJTCF,0,0
SPUC,0,0
APLO,0,0
FTEK,0,0
DANR,0,0
GLDM,0,0
BST,0,0
IHIIF,0,0
MNDP,0,0
PCG.PRE,0,0
LBYE,0,0
BSRTF,0,0
ACUR,0,0
EMAN,0,0
MOBVF,0,0
FNFI,0,0
HALXF,0,0
MBND,0,0
LVRP,0,0
KKOYY,0,0
CLKA,0,0
TKECY,0,0
HTOOW,0,0
NNXXY,0,0
AVOGF,0,0
SSKN,0,0
SVNLY,0,0
PTOZF,0,0
INQQF,0,0
BCMRF,0,0
GFKAF,0,0
ADMQ,0,0
FCGD,0,0
CLOU,0,0
GPLA,0,0
QMOM,0,0
PCHG,0,0
MGAAF,0,0
SSEXF,0,0
NATUF,0,0
LIDM,0,0
PRIM,0,0
SNLAY,0,0
MITFF,0,0
ETFLF,0,0
ANURY,0,0
SDY,0,0
JVAL,0,0
MMND,0,0
BLTSU,0,0
HKTTF,0,0
GNMK,0,0
WMHI,0,0
KHOLY,0,0
HGWEF,0,0
IBTD,0,0
SLMXF,0,0
GSPH,0,0
BGLAF,0,0
GMALY,0,0
GGRGF,0,0
AAMMF,0,0
PSTVY,0,0
MPIR,0,0
MYTAY,0,0
GFN,0,0
IEDI,0,0
PHMMF,0,0
BLHEF,0,0
FMB,0,0
DUBRF,0,0
FJJKF,0,0
IVSPF,0,0
IHICY,0,0
ARVCF,0,0
BLIAQ,0,0
ITGMF,0,0
INTF,0,0
SLVO,0,0
HMLN,0,0
PHO,0,0
CAFS,0,0
RALS,0,0
JFOOF,0,0
IFCI,0,0
NSH.WS,0,0
VARGF,0,0
TMFC,0,0
TCDA,0,0
AEL.PRA,0,0
MJO,0,0
NOACW,0,0
CREAY,0,0
MYLUY,0,0
EFSC,0,0
DBEU,0,0
SELR,0,0
CWNR,0,0
CHIU,0,0
GMOYF,0,0
CFOO,0,0
TPDKY,0,0
MNGPF,0,0
CNCZF,0,0
OPOSF,0,0
PGNYF,0,0
ETST,0,0
EVRN,0,0
NIFCY,0,0
VIHD,0,0
DTSL,0,0
BBLR,0,0
CNFN,0,0
FCCT,0,0
APM,0,0
ISJPF,0,0
TCBIL,0,0
SECVY,0,0
SMSOF,0,0
OSKA,0,0
VNCI,0,0
SCTC,0,0
MPWR,0,0
SXYAY,0,0
RESN,0,0
CAIAF,0,0
CIOXY,0,0
KKRAF,0,0
AZWSF,0,0
EDSFF,0,0
NIM,0,0
BJTRF,0,0
EQUEY,0,0
BOMMF,0,0
TDLDF,0,0
NHLI,0,0
PYRNF,0,0
SNSFF,0,0
CYDGF,0,0
BBMC,0,0
AFMC,0,0
BKLC,0,0
PFGC,0,0
PMEA,0,0
RGNNF,0,0
GBLHF,0,0
ARWJF,0,0
RPSGF,0,0
INCO,0,0
MLYF,0,0
SMGBF,0,0
MCCRF,0,0
MNNFF,0,0
